,index,Longitude,Latitude,Values
0,35666,-0.17442270538923968,51.498859079455926,18.048087807887683
1,35667,-0.17441138281326565,51.49885094470366,28.956803199663803
2,35668,-0.1744272360034531,51.498850905418976,17.998796872115285
3,35669,-0.17445990361417046,51.49889121411925,9.964149492439565
4,35670,-0.17446665813864984,51.49890222925022,7.764148548325014
5,35671,-0.1744514094664974,51.49889538406304,10.52100838569319
6,35672,-0.17445837970662156,51.49890629329477,8.306865474328598
7,35676,-0.17437584820201474,51.49893149920525,40.88670504167074
8,35677,-0.17439280050645337,51.49892263637418,28.821404328222084
9,35678,-0.1743830277252543,51.49893811063986,35.08981519652365
10,35679,-0.1744011763270585,51.49893034944505,22.058601409910295
11,35680,-0.1744091560169403,51.498922187100845,19.210829323498697
12,35681,-0.1743796719406841,51.498915882257286,41.09675631077965
13,35682,-0.1744022991821511,51.49891643524786,21.56707495685424
14,35683,-0.17438721527218023,51.4989109576613,35.33576292924118
15,35732,-0.17442242619758644,51.498840768252926,21.758474198692902
16,35733,-0.17443427542457887,51.49884089051938,15.415449681079519
17,35753,-0.17443698607957786,51.49889756316519,16.17363027495997
18,35754,-0.1744296574821433,51.49890987062434,13.479465443439645
19,35755,-0.17442665236804827,51.49889764288367,16.646743751475
20,35756,-0.1744384972398304,51.4989098024307,13.074750509921223
21,35760,-0.17441801338980606,51.49883089195411,23.25959743552942
22,35761,-0.17439935184675812,51.49882590626587,30.849895015966517
23,35762,-0.17441994136985126,51.49882099522559,20.943752968584345
24,35763,-0.17440060865080395,51.498819454838824,29.340254518342828
25,35764,-0.17443589537756632,51.49897196341171,13.73964486917563
26,35765,-0.17442799835787715,51.49896535682724,12.664706116914505
27,35766,-0.17444308845753811,51.49895734626021,10.872887440991459
28,35767,-0.1744452911921701,51.4989591890504,11.172722682503391
29,35768,-0.17445996522004148,51.49896808060356,12.966535105128898
30,35777,-0.17445391504554666,51.49880326512599,5.151215207468279
31,35778,-0.17446314172412172,51.49881058744893,4.880638190302802
32,35779,-0.1744552744874057,51.498812099378924,5.1855386882682275
33,35780,-0.17446046572921503,51.498793701872565,4.638497803781654
34,35781,-0.17447127678303745,51.498788399896405,3.930501213020494
35,35782,-0.17447219447294487,51.4987973714613,4.172085760018782
36,35796,-0.17442668891806362,51.49895369062009,12.706468489696496
37,35797,-0.1743893201463523,51.498900888258774,34.828809657694066
38,35798,-0.17437739765098975,51.498907916544816,47.033068904145246
39,35802,-0.17449768307245814,51.498848723367395,5.330729012917153
40,35803,-0.17449352992737696,51.49885503061446,5.608634036052942
41,35804,-0.17447946747473467,51.4988452340572,5.200281322821191
42,35805,-0.17447725530509614,51.49885191311004,5.492086303356093
43,35806,-0.17438936500708183,51.498889524124145,33.13213186687434
44,35807,-0.17438984413291378,51.49889980824191,34.320681852121396
45,35808,-0.17437712001273756,51.49889496465219,47.79762359450944
46,35811,-0.17444662977417422,51.498824764382285,7.576937178327956
47,35812,-0.17445098181773466,51.498825236472044,7.152362185346641
48,35813,-0.17446238570553727,51.49883712434113,6.986279771762078
49,35814,-0.17444380847007013,51.49883510916888,8.798630111102854
50,35824,-0.1743879216019543,51.498825433126115,39.217805515348914
51,35825,-0.1743946644165314,51.498821903135564,31.270192192937827
52,35836,-0.17447397923341276,51.498932764117264,7.274845082521686
53,35837,-0.17447998404239193,51.4989336041573,7.13059433615085
54,35838,-0.17447738141961974,51.49893749604311,7.703490884911934
55,35843,-0.1743761267265784,51.498787809728626,32.17795847081199
56,35845,-0.17438536750901681,51.49878373390208,24.929549551511833
57,35848,-0.17442334031528983,51.498811607629385,16.73077577102145
58,35849,-0.17441189080786196,51.49880955402834,19.87850198324366
59,35850,-0.17441870649359778,51.49879677664014,19.629334452856433
60,35851,-0.17449703798061475,51.498973526114845,11.702076204644825
61,35852,-0.1745113057159876,51.49897584804004,11.285371137037888
62,35853,-0.1745005303397861,51.49897859651571,11.483952039081974
63,35866,-0.17437760847473052,51.498849728504844,37.65499655782537
64,35867,-0.1743779369003801,51.49885557275839,39.05096856186866
65,35868,-0.1743624866879859,51.49885355383198,57.3875738142124
66,35869,-0.174410548429615,51.498880416959956,28.873509678425926
67,35870,-0.17443055547981856,51.498878787930856,16.70241555920821
68,35871,-0.17442622732163468,51.49889071223133,17.410751178429322
69,35880,-0.1744389118593427,51.49887446625473,15.397538304533906
70,35881,-0.17442927095030109,51.498868578523364,17.5301325658336
71,35890,-0.17438047998511305,51.498799298102554,31.323728476655052
72,35891,-0.17436741240702053,51.498794853450434,35.05966998472637
73,35895,-0.1744422456132735,51.49881020755154,9.94815529587206
74,35896,-0.17444865486321567,51.49879466561196,6.264251138958331
75,35897,-0.1744343246554269,51.498797258111125,11.624202507091226
76,35898,-0.17443051958987807,51.498932418897226,12.744745024656325
77,35899,-0.17444598657781427,51.49892887028921,10.148796308772695
78,35900,-0.17444767402863504,51.49893822661119,9.426738019767399
79,35901,-0.17443903411576997,51.49894881540067,10.796177870000566
80,35902,-0.17445426110171008,51.498947388239166,10.25665229469826
81,35903,-0.17445673174876114,51.49892733181435,7.793940731071604
82,35904,-0.17445614916974853,51.49893459508035,8.02281408754061
83,35905,-0.17443661274190256,51.49891836614851,13.090407969670142
84,35928,-0.17448026615857692,51.498966565815046,11.847221607513994
85,35929,-0.1744704858540914,51.49896136861399,11.825602025760299
86,35930,-0.1744630480757732,51.49895612801032,10.706511397520655
87,35931,-0.1744758954925363,51.49888641903507,7.605250792346572
88,35935,-0.17443544719314713,51.49878771747492,10.206957586375925
89,35936,-0.17444554548380645,51.498786893478815,6.649452329805398
90,35947,-0.17452512036174977,51.49893710386274,8.897343562821801
91,35949,-0.17453323259453682,51.498935528248836,8.487167425567913
92,35981,-0.17442041189492669,51.498785189402106,14.96440258548755
93,36001,-0.17448236325124553,51.49892987506978,6.756177431945085
94,36004,-0.17440741009103086,51.4988607497609,29.29411022626334
95,36011,-0.1744200051397873,51.498795362650064,18.59786004619322
96,36012,-0.17441742181697076,51.498794168906535,20.473361497814082
97,36013,-0.17442096246083266,51.49879382953188,18.580544879614642
98,36014,-0.1743638117061893,51.498889344974636,47.865255278887716
99,36015,-0.17435130162786833,51.498883743519286,65.53756402364742
100,36016,-0.17436333276693053,51.498880731693255,51.43635216568079
101,36017,-0.17436361911302584,51.498968932791534,56.652085199350566
102,36018,-0.17435722780817164,51.49897041224432,67.982948309639
103,36019,-0.1743608800335338,51.498963990589935,58.80914337499412
104,36020,-0.17438970469522608,51.49881722931897,37.28627564372785
105,36028,-0.17446721896226564,51.49884358791573,6.259146564339053
106,36038,-0.17444583283473553,51.49895708904136,10.775648145484611
107,36040,-0.17443126662474023,51.49883102870826,16.164990133099053
108,36041,-0.17442772329160322,51.498915012770155,14.57019595265166
109,36054,-0.17440447558496466,51.498837708026194,27.46762948165923
110,36057,-0.17439988275321025,51.49889292843923,29.978000153499316
111,36058,-0.1744046132521972,51.49890289174225,24.411804277148274
112,36059,-0.1743905102211364,51.49889997254942,34.114185259730995
113,36061,-0.17437059701792704,51.49884348669922,42.34228482526116
114,36062,-0.17448658467958744,51.49893685901406,7.63636609868068
115,36068,-0.17450871043237715,51.49878173935132,3.494720419932075
116,36069,-0.17451848295381348,51.498786603606796,3.642317995623543
117,36070,-0.17450707798156154,51.49879087294883,4.029002681275172
118,36075,-0.17449874560443346,51.49884332472972,5.236369027988272
119,36076,-0.17447550442084875,51.49883887273666,5.0699314964788265
120,36077,-0.1744243959712978,51.498939923797494,13.715348003708907
121,36078,-0.17446486465992342,51.49878531707825,3.9901874985673693
122,36079,-0.1744606586876849,51.49894086714056,8.590974303016552
123,36080,-0.17448096596802787,51.498865077566784,6.0585700398195454
124,36095,-0.1743636760667342,51.49889997402089,47.202487959354286
125,36096,-0.17434532793152277,51.49889415417634,53.51240565255851
126,36114,-0.17441791507941126,51.49889822150655,20.14726302340889
127,36115,-0.1744144629254174,51.498890950638355,24.20927727184383
128,36117,-0.1744856303580155,51.4988944659355,5.733624247263137
129,36127,-0.17434979511959592,51.49890694163415,63.20442538014418
130,36129,-0.17436104736827535,51.49883088665792,48.24227945902736
131,36130,-0.17437059856979467,51.49882943130289,39.13843105385027
132,36131,-0.17436159470954185,51.49884485841676,50.92294618168828
133,36137,-0.17444995770927485,51.49884171549624,7.943112560339477
134,36152,-0.17435182441166924,51.498964990381666,71.3456749267156
135,36164,-0.17437993604716828,51.49897744662379,53.98076454844177
136,36165,-0.17438801319150815,51.49897557693304,39.66115132164505
137,36175,-0.1743915612601698,51.49879090545586,22.829891215945615
138,36178,-0.17440422730649052,51.498786740712255,23.616631992648372
139,36182,-0.1744095922477743,51.498872817225426,29.489650176100245
140,36183,-0.17440106140965145,51.49887396492815,37.32094812191659
141,36184,-0.17439715016993776,51.49886213008721,38.71270640492514
142,36197,-0.1743637274462237,51.4988051964396,39.19109486325257
143,36198,-0.17436308523643126,51.498812901603756,46.341075711613854
144,36199,-0.17434386903152843,51.49880563315201,35.9974230398721
145,36200,-0.1743432437357421,51.49881313534464,42.959057258662945
146,36204,-0.1743953236608978,51.49887786071621,43.565689645791785
147,36205,-0.17437741928489953,51.49886566513287,58.166722385259526
148,36206,-0.17437603970238957,51.498866601834585,59.66820593264249
149,36219,-0.1743450252455034,51.498786963790096,41.52269976717494
150,36220,-0.17440176651632297,51.49888059492556,33.94849005271401
151,36221,-0.1744054508501342,51.49887708221725,29.827746605777854
152,36228,-0.17439623313194674,51.49880661974535,31.137752000698285
153,36240,-0.17440150797157847,51.49894992176009,20.069342163083675
154,36241,-0.17441152131356022,51.49896172637554,17.144207164402133
155,36242,-0.17439566894406017,51.49896309665276,24.597478757427808
156,36243,-0.17441925191086716,51.49896999067053,15.223741698055985
157,36246,-0.17445435862118003,51.49897837435203,13.668113163528993
158,36253,-0.17435151281572187,51.49879545286907,35.10383751120433
159,36254,-0.1743605795194937,51.49878812432095,32.10559799731797
160,36256,-0.17436852664907834,51.49891236939148,57.259548393600014
161,36257,-0.17435023404810523,51.49891652229728,68.38422117558625
162,36259,-0.17434081766861817,51.49885285606949,52.263536519457475
163,36261,-0.17439687924747121,51.49885730912511,37.561160165993435
164,36262,-0.17440885567800668,51.49885011903843,30.9406856772938
165,36263,-0.17442234707955614,51.49893391367655,13.504643472876582
166,36278,-0.17434510403320697,51.498922479717024,67.9135284329464
167,36283,-0.17434019944842455,51.4988468293477,47.782955586920394
168,36284,-0.17438569984684543,51.498965190716156,43.61206773280844
169,36307,-0.17441370673818846,51.49893597223904,16.889286156140123
170,36308,-0.17442077446423648,51.498928742731756,14.366973148609691
171,36309,-0.17437310343395793,51.498817906731475,36.42505001924194
172,36316,-0.1743748713230645,51.498865332183136,61.19069106711102
173,36318,-0.17442488363428393,51.498976888044375,15.504005978472577
174,36319,-0.17442634439479215,51.49897117896237,13.681060991641909
175,36327,-0.17435955518192467,51.498870857303174,48.979238061920995
176,36328,-0.17434843325624844,51.49887364152072,62.01480028428941
177,36329,-0.17435247119121794,51.498863159285754,58.21020875966614
