,index,Longitude,Latitude,Values
0,264911,-0.17698270609272929,51.49816447435314,0.01416934256586539
1,264912,-0.17696257701567897,51.49817234811862,0.017515517864250978
2,264913,-0.17696583044289868,51.498158173329514,0.012410819953744144
3,264914,-0.17698877637561394,51.49815309489616,0.015785868909218174
4,264916,-0.17686320939701658,51.49814233655112,0.019049730117228797
5,264924,-0.1768881403832351,51.49826278895335,0.015935295264089603
6,264950,-0.17700243850762576,51.49816932169401,0.012171940815464535
7,264951,-0.1770047814889405,51.498156767512306,0.012595685271475528
8,265055,-0.1769924565108257,51.49818906913356,0.013689354349161964
9,265122,-0.17692274391411456,51.498279940073196,0.013637992305965355
10,265123,-0.17689053673897076,51.49829596553036,0.015909446009159382
11,265124,-0.17693086823602847,51.49829281557216,0.012419183761572477
12,265125,-0.17695272399364143,51.49829638955999,0.009821614810833495
13,265510,-0.17693249908485706,51.49830095671792,0.007281397312465984
14,265578,-0.17693459265101572,51.498311407729986,0.00767003053333972
