,index,Longitude,Latitude,Values
0,216378,-0.17469192287655735,51.50155113714676,73.33267824323154
1,216380,-0.17470181866522408,51.5015498066054,79.216254166629
2,216382,-0.17466351955132722,51.50154150726359,75.73791800645338
3,216467,-0.17466148258340072,51.501554175740104,78.70467123437733
4,217295,-0.1747222999193719,51.501548146196974,76.9760448914356
5,217300,-0.17476443263453578,51.50154032427847,57.12180291784068
6,217345,-0.1746823540067776,51.50154415727541,81.57631683380166
7,217346,-0.1746713508623557,51.501551116360275,76.47311495872808
8,217587,-0.17473605092381644,51.50156680643345,49.88339303365056
9,217588,-0.17473273960416805,51.50155406697644,57.71015313879096
10,217589,-0.17475212956930777,51.501557459853736,54.317883788400025
11,217590,-0.17477053573755333,51.50156393437421,44.839298949546745
12,217591,-0.17476281509275712,51.50155410748825,54.25191940396694
13,217592,-0.1747789431364361,51.50156129672279,44.78739799452202
14,217593,-0.17477388976439842,51.50154635134879,52.89338652732749
15,217594,-0.17475322970799248,51.501547998679655,58.537680337357116
16,217595,-0.17473346718109817,51.501547809850166,60.500906201132366
17,217608,-0.17466168750598063,51.50156372491407,68.01446332057613
18,217609,-0.17467228440232602,51.50155705855499,81.52847898261787
19,217625,-0.17468224705810648,51.50156891841704,64.1705774135518
20,217626,-0.17467957756965344,51.501570597755126,60.76623081398671
21,217630,-0.17468528720914214,51.50156969086788,62.820211002135835
22,217631,-0.17470353100923572,51.50155918003945,73.06028391442271
23,217632,-0.17470690055045335,51.50157450271475,64.84591963183365
24,217633,-0.1748056059257427,51.50154090704293,28.747171142026716
25,217634,-0.17479001291404603,51.501547256863354,40.492763188424625
26,217635,-0.17478842352526724,51.50154621954344,41.651357628803176
27,217636,-0.17481732795479277,51.501548741036075,26.76115676314313
28,217648,-0.1746927563503688,51.50155644238221,77.84614477815754
29,217654,-0.17478821819290863,51.50154753594714,41.82140707076906
30,217655,-0.17472788483399562,51.50154736296111,64.59384192026134
31,217658,-0.17472782975557657,51.501551169124575,61.97454086215056
32,217659,-0.17465718683046716,51.50157477037657,68.17364058317708
33,217666,-0.17472348479377042,51.50155463222735,72.71636685890044
34,217668,-0.17480488811056602,51.5015505914312,31.982379188118095
35,217669,-0.1747881902472,51.501559858774044,37.941703086806115
36,217672,-0.17483000056399184,51.50154699470549,11.228843190362806
37,217673,-0.17472225625350804,51.50156764896268,72.25075697063767
38,251019,-0.17468245056888934,51.50157079532915,60.778801786795896
39,251023,-0.1748389876416722,51.501573048578734,23.057087468909536
40,251024,-0.17482036944072646,51.50156704384746,27.971348079332138
41,251025,-0.17483564622234743,51.50156336168298,25.94958311060377
42,251091,-0.1748200455707137,51.50158347565227,25.852275893014635
43,251092,-0.17481904352368693,51.50158037242645,25.616075188157776
44,251093,-0.17482489911072968,51.5015822100042,25.0377143954247
45,251116,-0.17465491126563304,51.50163595242254,70.6607586729117
46,251117,-0.17466540141565587,51.501626849004836,65.89240953773684
47,251118,-0.1746818463996361,51.501638784404335,66.42332277974708
48,251124,-0.1746634717566925,51.501645534994516,65.9710498958965
49,251152,-0.17470599387001792,51.50161261337883,54.86789968806124
50,251153,-0.17470359725733936,51.501601031079204,51.71195428417394
51,251154,-0.17471929706385605,51.501612094302544,43.29931290081562
52,251155,-0.17471539557879553,51.50160057072158,41.45201656984149
53,251156,-0.1747206263770077,51.501589502123416,48.619004652662355
54,251157,-0.17470382422115613,51.5015811584976,53.08948576772032
55,251158,-0.1747297047259656,51.50158836037868,39.4982511094688
56,251159,-0.17471301540289375,51.50158000256349,43.855371100190666
57,251179,-0.17482390502963607,51.50157932812533,24.5807723178358
58,251243,-0.17465009771653847,51.50165327850304,63.844470637884974
59,251260,-0.17472979091541951,51.5015744258207,46.38641137557427
60,251261,-0.17477601529187617,51.50156952803841,41.12921239075769
61,251262,-0.17477791987934635,51.50156533600815,42.692402566466995
62,251264,-0.1747862813667707,51.50156720840844,39.067405410289865
63,251265,-0.1747625089336597,51.50160390727653,33.92791129556733
64,251266,-0.17477594362690038,51.50160781519723,32.431606997850466
65,251267,-0.17476200592207197,51.501616115511844,37.13523346614383
66,251280,-0.174776936637679,51.50158048129563,33.510797840428
67,251281,-0.1747852896976491,51.50157859391382,31.833195322428317
68,251282,-0.17469848545738387,51.50157777917833,58.78993528134394
69,251283,-0.1747592889217585,51.50158008663523,39.59429386261979
70,251284,-0.17474782090325264,51.501580620687434,40.60022500863044
71,251285,-0.17475329052347804,51.501573963320475,43.65567900381628
72,251286,-0.17482526797340936,51.50155692203204,27.261309365319192
73,251287,-0.17483305477584737,51.501555848982825,17.717336660011803
74,251288,-0.17480144148178564,51.50157857437526,30.160265735336672
75,251292,-0.17468070357432697,51.50158476376907,62.74956108725952
76,251293,-0.1746870906368142,51.5015888066395,55.92979308137758
77,251294,-0.17467529390022438,51.501592078526166,57.123571641724325
78,251430,-0.17465620128990408,51.501605394076876,60.21224112312679
79,251431,-0.1746517296957506,51.501610640983856,62.78851558430678
80,251440,-0.17465193391042202,51.501592890157546,59.721296366663964
81,252215,-0.1747929943120804,51.50171056286688,52.064079205605076
82,252216,-0.17479051496485518,51.501710577156956,53.203237053550026
83,252217,-0.17479128745693967,51.501709081844055,51.01824754965531
84,252219,-0.17480744560404332,51.50169300529854,40.70454667156325
85,252220,-0.1747803839233487,51.50168878668264,46.53381590786612
86,252244,-0.17481671026188228,51.50169373241171,37.88122703471476
87,252245,-0.1748120137482422,51.50169696903536,43.503559661622305
88,252268,-0.17481490226569593,51.501642074210785,58.87195868638675
89,252269,-0.17481202362280743,51.50163704140996,56.73890833790141
90,252270,-0.17484184577668863,51.50164334540969,56.189401734083646
91,252271,-0.17484362483142263,51.50164645576974,57.507664798359734
92,252278,-0.1747846510274196,51.501643498832884,52.18037576078541
93,252279,-0.1747852861723142,51.501645577130894,50.80669526630267
94,252280,-0.17478049356286152,51.501645744592786,50.843513868141784
95,252284,-0.1748471843223647,51.501642168360306,59.00925183215914
96,252285,-0.17478623688832473,51.501657196174975,46.099850893780925
97,252286,-0.17479211269937048,51.50165699086393,46.05471074712527
98,252287,-0.17480549615719632,51.50164399839011,55.5880071259913
99,252288,-0.17480418059056674,51.501639693646986,58.43328816272894
100,252307,-0.1748303235127743,51.50166094093456,42.93223560022911
101,252308,-0.1748325071076514,51.50166356902433,43.56646069720591
102,252309,-0.17482452684241176,51.50166201706528,43.39119326578444
103,252310,-0.17482858888031141,51.501658055140474,46.90691070864605
104,252372,-0.17472173378014064,51.501737941384405,72.2546752796399
105,252403,-0.174650757669894,51.501678441638674,72.37915191569822
106,252404,-0.17467908236273358,51.50167778760571,59.15026401729338
107,252405,-0.1746734197744708,51.50169429673117,73.60832654996581
108,252482,-0.17476667491666967,51.50168994682127,48.54480217877338
109,252483,-0.17476578329656156,51.50170583908281,59.222014120196874
110,252484,-0.17476269131013036,51.50170610074497,59.675580161615294
111,252506,-0.1748006967130312,51.501680101404915,39.75418358792806
112,252535,-0.17476488181478836,51.50170758407908,61.77184765537675
113,252552,-0.17483657440819822,51.5016802138215,34.18898035903869
114,252553,-0.17484103390497924,51.5016810810797,34.28692249269278
115,252554,-0.1748377886715336,51.50168178331484,34.315763302142095
116,252684,-0.1746721127908237,51.50169713572793,74.909032840906
